speed,Latency,1,Ego_position,point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.speed,point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.delay,point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.speed,point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.speed,point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.objects.object4.heading,point.objects.object4.position[0],point.objects.object4.position[1],point.objects.object4.speed,point.objects.object4.velocity[0],point.objects.object4.velocity[1],point.objects.object5.position[0],point.objects.object5.position[1],point.objects.object5.time_delay_gap,rho,label
41.74184088,155.7364206,1,48.56741856,-3.136433681,-9.565598973,48.56741856,41.74184088,0.215344057,-41.7412854,1.401287314,0.010365974,-19.68305204,8.790669136,0,0,-3.136433598,-12.74876606,29.05405027,79.74925197,0.411428967,-79.74819068,-3.136433598,-12.38393444,34.80386618,41.36459978,0.213401307,-41.36404931,-3.136433598,-12.43784631,45.25372248,39.22258554,0.202350586,-39.22206357,-13.55621097,5.283970499,155.7364206,1.109992717,
29.75208421,114.1189072,0,46.08290071,-3.136433681,-9.5527813,46.08290071,29.75208421,0.153489505,-29.75168828,2.112549107,0.010365974,-19.66310148,6.866117825,0,0,-3.136433598,-12.31493346,32.86484914,78.01741604,0.40249437,-78.0163778,-3.136433598,-12.86876315,40.87892604,36.41054544,0.18784318,-36.41006089,-3.136433598,-12.89582653,46.12468194,57.33984707,0.295818123,-57.339084,-9.601523535,10.57676411,114.1189072,0.187801149,
20.49711916,125.3743825,1,32.96844954,-3.136433681,-9.485123606,32.96844954,20.49711916,0.105743606,-20.49684639,0.844786413,-0.188366633,-19.49354365,11.18452446,0,0,-3.136433598,-12.19095923,31.82443532,69.6704431,0.359432067,-69.66951594,-3.136433598,-12.97662403,38.79635801,25.2764382,0.130401961,-25.27610182,-3.136433598,-13.04022215,51.12372372,48.8589775,0.252065043,-48.85832729,-9.263036625,6.557174264,125.3743825,2.110121316,
44.13480571,106.5446609,1,29.10892945,-3.136433681,-9.465212271,29.10892945,44.13480571,0.227689242,-44.13421839,2.14193614,0.010365974,-19.67978629,8.475635376,0,0,-3.136433598,-12.10414261,32.89247785,22.69872474,0.117103454,-22.69842267,-3.136433598,-13.06915055,38.8353165,46.10920753,0.237878891,-46.10859391,-3.136433598,-13.11640124,47.99402219,35.56729007,0.183492798,-35.56681675,-12.60284253,10.67472597,106.5446609,4.372443754,
20.76773937,182.0635244,1,35.76566638,-3.136433681,-9.499554499,35.76566638,20.76773937,0.107139722,-20.76746301,2.664182488,0.010365974,-19.65713414,6.290472356,0,0,-3.136433598,-12.15409371,30.88822821,23.35906497,0.120510171,-23.35875411,-3.136433598,-13.00964985,38.98839149,58.39845775,0.30127953,-58.39768059,-3.136433598,-13.056056,47.98339776,37.08807279,0.191338566,-37.08757923,-12.29139781,11.69049891,182.0635244,3.607260304,
34.7743085,117.8949591,1,39.33653031,-3.136433681,-9.517976652,39.33653031,34.7743085,0.179398908,-34.77384574,2.918884469,0.010365974,-19.65686376,6.26438958,0,0,-3.136433598,-12.83431979,32.55231129,70.89354138,0.36574207,-70.89259794,-3.136433598,-12.33335589,38.08474738,54.65003136,0.281941277,-54.64930409,-3.136433598,-12.39460687,49.95716122,37.00723942,0.190921544,-37.00674693,-15.6443403,7.871656024,117.8949591,2.806718665,
49.75767655,166.1116929,1,30.82752781,-3.136433681,-9.474078552,30.82752781,49.75767655,0.25669735,-49.75701441,0.306930467,0.010365974,-19.6666728,7.210628884,0,0,-3.136433598,-12.17225088,29.9462435,72.95325025,0.376368175,-72.95227939,-3.136433598,-12.96604979,34.99866375,55.37291064,0.285670635,-55.37217374,-3.136433598,-13.03950284,49.23623185,64.67123255,0.333640978,-64.67037191,-14.08564728,10.69763071,166.1116929,4.463169633,
46.78766376,139.8200926,0,50.28188341,-3.136433681,-9.574443929,50.28188341,46.78766376,0.241375203,-46.78704114,0.57901328,0.010365974,-19.67046516,7.576462499,0,0,-3.136433598,-12.29240794,31.59227865,31.8258384,0.164190528,-31.82541486,-3.136433598,-12.86641239,37.32971207,64.8766828,0.334700902,-64.87581942,-3.136433598,-12.92639435,48.95614841,29.85640132,0.154030139,-29.856004,-10.90887557,10.16675622,139.8200926,0.901376566,
49.9816339,147.2364531,1,35.59642756,-3.136433681,-9.498681393,35.59642756,49.9816339,0.257852734,-49.98096877,2.078461621,0.010365974,-19.64757814,5.368643045,0,0,-3.136433598,-12.62160143,29.9787813,77.08612536,0.397689811,-77.0850995,-3.136433598,-12.53159501,37.85224705,53.03427415,0.273605534,-53.03356837,-3.136433598,-12.55708968,42.79393612,46.3375727,0.239057034,-46.33695604,-9.752297036,10.61560284,147.2364531,4.069591834,
23.59107011,197.3853708,1,50.81891368,-3.136433681,-9.577214478,50.81891368,23.59107011,0.121705144,-23.59075617,0.037088661,0.010365974,-19.66984148,7.516299121,0,0,-3.136433598,-12.99177573,33.44531158,47.97602731,0.247509875,-47.97538885,-3.136433598,-12.18483839,38.92391001,23.39424094,0.120691645,-23.39392961,-3.136433598,-12.2347015,48.58898876,58.76155472,0.303152759,-58.76077273,-9.304379603,9.375324089,197.3853708,1.176944166,
23.16109311,167.1956798,1,29.09293952,-3.136433681,-9.465129779,29.09293952,23.16109311,0.119486914,-23.16078489,0.989503906,0.010365974,-19.65606321,6.187164027,0,0,-3.136433598,-12.94755707,30.28714653,30.45217447,0.157103752,-30.45176922,-3.136433598,-12.21431538,39.22473543,55.66226554,0.287163426,-55.66152479,-3.136433598,-12.24874343,45.89800235,76.88167021,0.39663502,-76.88064708,-16.3627759,11.19429786,167.1956798,5.236245263,
48.00259865,195.8477811,0,36.75646254,-3.136433681,-9.504666035,36.75646254,48.00259865,0.247642991,-48.00195986,2.822908184,-0.188366633,-19.38027314,11.77872551,0,0,-3.136433598,-12.19150344,30.7640351,51.46933409,0.265531957,-51.46864914,-3.136433598,-12.98007463,40.63106519,67.29522695,0.34717825,-67.29433139,-3.136433598,-13.00874119,46.18756778,57.40336381,0.296145808,-57.40259989,-19.62265818,6.573609574,195.8477811,0.757885345,
48.98868107,182.316927,1,33.99406811,-3.136433681,-9.490414791,33.99406811,48.98868107,0.252730141,-48.98802915,2.639075344,-0.055884577,-19.64597406,9.510372102,0,0,-3.136433598,-12.79366026,32.2146083,72.28464644,0.372918826,-72.28368449,-3.136433598,-12.3816925,39.91061613,68.83470545,0.355120469,-68.8337894,-3.136433598,-12.43519339,50.28081228,58.05750495,0.299520544,-58.05673232,-12.24896404,7.608258334,182.316927,2.544384226,
48.0169123,104.9668985,0,47.89114254,-3.136433681,-9.562110053,47.89114254,48.0169123,0.247716835,-48.01627332,0.396777944,0.010365974,-19.65352845,5.942645896,0,0,-3.136433598,-12.58423818,32.40343988,29.87957134,0.154149674,-29.8791737,-3.136433598,-12.5981307,41.08227887,30.49421845,0.157320658,-30.49381264,-3.136433598,-12.63215005,47.67632456,65.33432167,0.337061876,-65.33345221,-15.97911517,8.199836909,104.9668985,0.972352387,
24.68542219,149.5123802,1,38.74146052,-3.136433681,-9.514906676,38.74146052,24.68542219,0.127350851,-24.68509369,1.215090163,-0.055884577,-19.67783675,8.940814085,0,0,-3.136433598,-12.66046379,32.05122746,24.84767727,0.12818997,-24.8473466,-3.136433598,-12.5244507,41.92770927,41.79237409,0.215608208,-41.79181792,-3.136433598,-12.56794505,50.35831509,51.65010204,0.266464545,-51.64941469,-11.37446619,10.66721295,149.5123802,1.420604661,
20.42196798,108.7783347,1,45.37803964,-3.136433681,-9.549144909,45.37803964,20.42196798,0.105355905,-20.42169622,1.526948861,-0.188366633,-19.43180773,11.50838232,0,0,-3.136433598,-12.76603964,29.57381536,73.42281846,0.378790692,-73.42184136,-3.136433598,-12.38845885,38.50921495,30.24302515,0.156024744,-30.24262268,-3.136433598,-12.43149702,46.85139869,34.85764582,0.179831721,-34.85718194,-12.67332991,11.83772938,108.7783347,1.051391153,
38.22268978,157.8169372,1,51.00007423,-3.136433681,-9.578149089,51.00007423,38.22268978,0.197188933,-38.22218113,0.399765716,-0.055884577,-19.67669322,8.961255127,0,0,-3.136433598,-12.51891952,29.74070421,48.36290804,0.249505805,-48.36226443,-3.136433598,-12.62919463,37.10547446,47.57383676,0.245434961,-47.57320365,-3.136433598,-12.68179765,47.30163436,45.59603654,0.235231425,-45.59542975,-8.385602558,6.869673301,157.8169372,1.035170195,
30.17405289,144.2660733,1,48.75427108,-3.136433681,-9.566562949,48.75427108,30.17405289,0.155666421,-30.17365135,2.714060013,-0.055884577,-19.63362329,9.731147039,0,0,-3.136433598,-12.20969878,32.99051004,37.8686469,0.195365573,-37.86814295,-3.136433598,-12.97922362,41.7664641,20.76423189,0.107123343,-20.76395556,-3.136433598,-13.02052068,49.7711649,65.7969881,0.339448787,-65.79611248,-11.12115168,8.67518633,144.2660733,1.215294219,
46.47263887,174.7782767,1,30.06574846,-3.136433681,-9.470148518,30.06574846,46.47263887,0.239750006,-46.47202043,0.799708661,-0.055884577,-19.6090468,10.17046149,0,0,-3.136433598,-12.96236925,31.73384575,26.8503546,0.138521847,-26.84999728,-3.136433598,-12.20223094,38.30674136,53.24483001,0.274691798,-53.24412143,-3.136433598,-12.23789222,45.21904543,30.6720632,0.158238165,-30.67165502,-15.81327474,9.402614884,174.7782767,3.376646811,
45.63624734,164.908924,1,30.07279777,-3.136433681,-9.470184886,30.07279777,45.63624734,0.235435104,-45.63564004,1.149469517,0.010365974,-19.67162481,7.688329475,0,0,-3.136433598,-12.98834647,30.17134424,63.02217594,0.325133442,-63.02133724,-3.136433598,-12.15291,35.34438953,59.8604189,0.308821835,-59.85962228,-3.136433598,-12.22179448,48.69642289,33.39197214,0.172270263,-33.39152776,-13.55361931,9.76129801,164.908924,4.447969603,
41.46854712,172.374773,1,32.49731513,-3.136433681,-9.482693015,32.49731513,41.46854712,0.213934148,-41.46799528,0.882499012,-0.188366633,-19.54604835,10.90909229,0,0,-3.136433598,-12.97958435,31.06857256,50.5071957,0.260568254,-50.50652356,-3.136433598,-12.18368086,38.71320017,32.44203286,0.167369496,-32.44160112,-3.136433598,-12.20830382,43.48592306,60.17336443,0.310436331,-60.17256365,-14.78231904,6.167736314,172.374773,2.370659786,
22.42203636,125.3956045,1,49.14301138,-3.136433681,-9.568568467,49.14301138,22.42203636,0.115674157,-22.42173798,1.170223481,-0.055884577,-19.59549871,10.41263882,0,0,-3.136433598,-12.57976544,30.24954875,56.89249658,0.293510228,-56.89173946,-3.136433598,-12.57249885,37.40091187,40.27040328,0.207756311,-40.26986736,-3.136433598,-12.59838747,42.4189609,30.0882956,0.155226489,-30.08789518,-15.7991587,9.038678641,125.3956045,1.277179364,
45.91499785,193.7034266,0,37.64726442,-3.136433681,-9.509261698,37.64726442,45.91499785,0.236873164,-45.91438684,1.594226071,-0.188366633,-19.35286805,11.9224887,0,0,-3.136433598,-12.16336696,30.49326788,22.48427255,0.115997088,-22.48397333,-3.136433598,-13.00591166,40.45619359,77.2006165,0.398280474,-77.19958912,-3.136433598,-13.05155299,49.30295388,26.88758609,0.138713925,-26.88722828,-9.344382713,10.06609813,193.7034266,0.900718051,
39.56210358,175.5115115,1,31.54062402,-3.136433681,-9.477757428,31.54062402,39.56210358,0.204098902,-39.56157711,2.76646403,-0.188366633,-19.47472788,11.28322934,0,0,-3.136433598,-12.15756008,29.51242976,74.69568073,0.38535743,-74.69468669,-3.136433598,-12.98043644,35.37355562,27.80861563,0.143465546,-27.80824556,-3.136433598,-13.02532911,44.07520212,68.04510827,0.351046912,-68.04420273,-8.622231542,11.66582533,175.5115115,2.482389434,
21.61906685,125.5442293,1,47.96040585,-3.136433681,-9.562467384,47.96040585,21.61906685,0.111531678,-21.61877915,0.109867912,-0.055884577,-19.58240624,10.64667197,0,0,-3.136433598,-12.73637407,33.80830182,34.90773161,0.180090115,-34.90726706,-3.136433598,-12.46498107,43.35718898,39.1102794,0.201771195,-39.10975893,-3.136433598,-12.49084538,48.37052651,37.30192862,0.192441855,-37.30143221,-9.077829102,7.054670268,125.5442293,1.256920322,
49.7696577,119.2911929,1,50.67139931,-3.136433681,-9.576453449,50.67139931,49.7696577,0.25675916,-49.76899539,1.503244775,0.010365974,-19.6600639,6.573094701,0,0,-3.136433598,-12.36215355,31.12327541,46.60008621,0.24041135,-46.59946606,-3.136433598,-12.78814103,36.14596467,44.14616341,0.227751483,-44.14557592,-3.136433598,-12.84815478,47.77856259,31.4589716,0.162297851,-31.45855294,-14.53667688,10.86539179,119.2911929,1.089394637,
20.07085282,136.9508725,1,35.20196963,-3.136433681,-9.496646377,35.20196963,20.07085282,0.10354452,-20.07058573,0.184658054,0.010365974,-19.66351036,6.905560487,0,0,-3.136433598,-12.86162289,31.16241343,56.79846555,0.293025119,-56.79770968,-3.136433598,-12.31134819,40.50097547,23.09087537,0.119126572,-23.09056807,-3.136433598,-12.35359058,48.68891179,59.72639436,0.308130398,-59.72559952,-14.32706091,10.51418914,136.9508725,3.47519323,
24.15513644,174.1957549,1,51.20087746,-3.136433681,-9.579185036,51.20087746,24.15513644,0.124615134,-24.154815,2.842778684,0.010365974,-19.65368626,5.957868772,0,0,-3.136433598,-12.44671356,31.2414469,49.17789993,0.253710374,-49.17724547,-3.136433598,-12.72987086,41.12339436,27.05104753,0.139557228,-27.05068753,-3.136433598,-12.76809836,48.5331154,57.64241025,0.297379057,-57.64164315,-20.67169865,8.876523433,174.1957549,1.555465682,
29.8560497,169.2956716,0,38.77853567,-3.136433681,-9.515097947,38.77853567,29.8560497,0.154025858,-29.85565239,0.052381632,-0.055884577,-19.57679939,10.74689655,0,0,-3.136433598,-12.95305892,33.12806557,53.24012345,0.274667517,-53.23941493,-3.136433598,-12.22534383,39.58794556,23.61706787,0.121841216,-23.61675358,-3.136433598,-12.27018757,48.28010689,34.30243353,0.176967363,-34.30197703,-8.405191932,10.52080541,169.2956716,0.9834066,
42.80648527,178.3702258,1,45.96534974,-3.136433681,-9.552174853,45.96534974,42.80648527,0.220836504,-42.80591563,1.303500198,-0.055884577,-19.68302996,8.847983399,0,0,-3.136433598,-12.4595982,29.19119651,56.40146637,0.290976987,-56.40071579,-3.136433598,-12.68652229,37.26869402,68.85967964,0.355249312,-68.85876326,-3.136433598,-12.71336587,42.47184489,71.41463099,0.368430388,-71.41368061,-15.56454044,11.97883206,178.3702258,1.20043766,
46.45623617,197.6840145,1,32.71534107,-3.136433681,-9.483817815,32.71534107,46.45623617,0.239665385,-46.45561796,0.729270906,-0.055884577,-19.6816354,8.872911695,0,0,-3.136433598,-12.72088465,29.6949916,72.89060514,0.376044987,-72.88963512,-3.136433598,-12.42499696,36.71792867,72.32598155,0.373132075,-72.32501904,-3.136433598,-12.45419155,42.37677976,74.54979921,0.384604822,-74.54880711,-10.59313904,9.429521946,197.6840145,3.231892034,
28.10318555,177.2962271,1,35.5057037,-3.136433681,-9.498213347,35.5057037,28.10318555,0.14498292,-28.10281156,2.362369474,-0.055884577,-19.656839,9.316157194,0,0,-3.136433598,-12.39972531,30.22779973,56.13907174,0.289623285,-56.13832465,-3.136433598,-12.74326648,35.62581561,29.28830833,0.151099329,-29.28791857,-3.136433598,-12.78355405,43.43484339,39.22147131,0.202344838,-39.22094935,-8.452676234,11.28870796,177.2962271,2.201350657,
44.73300643,115.1049952,0,49.95145368,-3.136433681,-9.572739236,49.95145368,44.73300643,0.230775329,-44.73241115,1.706823938,0.010365974,-19.66046469,6.611757144,0,0,-3.136433598,-12.96850458,33.91542879,20.91096719,0.107880355,-20.9106889,-3.136433598,-12.22900824,42.50469993,41.80164407,0.215656032,-41.80108778,-3.136433598,-12.26153595,48.80961814,37.63019755,0.194135405,-37.62969677,-16.19989462,7.847838791,115.1049952,0.612878876,
42.6756675,179.1252431,1,39.66836757,-3.136433681,-9.519688606,39.66836757,42.6756675,0.220161621,-42.67509959,1.448610731,-0.188366633,-19.40101343,11.66992489,0,0,-3.136433598,-12.1988207,31.40758649,56.31955555,0.290554406,-56.31880605,-3.136433598,-12.9653072,38.54342172,53.48615103,0.275936781,-53.48543925,-3.136433598,-12.99048529,43.42374717,70.88735432,0.365710151,-70.88641096,-9.822570282,11.14883946,179.1252431,1.224453109,
26.05019545,182.6672122,0,47.41253845,-3.136433681,-9.559640926,47.41253845,26.05019545,0.134391648,-26.04984879,1.846340432,0.010365974,-19.66094679,6.658264038,0,0,-3.136433598,-12.95035583,30.06131302,35.65148794,0.183927178,-35.65101349,-3.136433598,-12.21235174,39.61243253,21.31875407,0.109984141,-21.31847037,-3.136433598,-12.23618573,44.2322287,41.17630389,0.212429882,-41.17575592,-13.95805001,11.32423097,182.6672122,0.725548474,
26.23730157,113.4625334,0,46.97835111,-3.136433681,-9.557400945,46.97835111,26.23730157,0.135356919,-26.23695242,1.73107044,0.010365974,-19.66798727,7.337431064,0,0,-3.136433598,-12.74372848,29.05319873,41.67480366,0.215001658,-41.67424905,-3.136433598,-12.3856224,34.15546661,21.99605106,0.113478338,-21.99575834,-3.136433598,-12.42405923,41.60576325,64.99747678,0.335324082,-64.9966118,-14.06002146,8.650773063,113.4625334,0.976365966,
46.92992488,123.7166187,1,43.85274356,-3.136433681,-9.541275879,43.85274356,46.92992488,0.242109121,-46.92930036,2.157107453,-0.188366633,-19.51864415,11.05285083,0,0,-3.136433598,-12.50622162,32.53176586,33.86689298,0.174720395,-33.86644229,-3.136433598,-12.66625083,39.03590802,60.40304889,0.311621281,-60.40224505,-3.136433598,-12.690551,43.74606238,55.26395673,0.285108538,-55.26322128,-10.95040596,10.0782042,123.7166187,1.014338566,
22.36941587,144.3940491,1,31.45947726,-3.136433681,-9.47733879,31.45947726,22.36941587,0.115402691,-22.36911819,1.417461953,-0.188366633,-19.53873975,10.94743214,0,0,-3.136433598,-12.38915042,33.01300954,66.22178984,0.341640353,-66.22090856,-3.136433598,-12.79784372,41.36974333,21.32013132,0.109991246,-21.31984759,-3.136433598,-12.84691068,50.88050218,51.21612539,0.264225645,-51.21544382,-9.313725288,8.12541604,144.3940491,2.678989732,
28.88813517,158.8786545,0,44.92901025,-3.136433681,-9.546828358,44.92901025,28.88813517,0.149032436,-28.88775074,2.217423645,-0.055884577,-19.65488124,9.351152813,0,0,-3.136433598,-12.62616306,31.00647794,54.66799021,0.282033928,-54.66726269,-3.136433598,-12.52485034,36.4014082,64.26028295,0.331520876,-64.25942778,-3.136433598,-12.58170294,47.42127511,64.27317323,0.331587377,-64.27231789,-10.99165708,5.789856993,158.8786545,0.8251231,
37.97723221,197.7261881,1,40.70461639,-3.136433681,-9.525034633,40.70461639,37.97723221,0.19592263,-37.97672683,2.292832247,0.010365974,-19.65638567,6.218270848,0,0,-3.136433598,-12.66841315,33.46505727,46.36302438,0.239188341,-46.36240739,-3.136433598,-12.51681586,40.57484129,60.02399314,0.30966572,-60.02319435,-3.136433598,-12.55452679,47.88443562,33.03238115,0.170415121,-33.03194156,-18.8810427,11.58764368,197.7261881,2.358678768,
22.33484446,153.0621724,1,49.95998888,-3.136433681,-9.572783269,49.95998888,22.33484446,0.115224339,-22.33454724,1.148981527,-0.055884577,-19.58262221,10.64281145,0,0,-3.136433598,-12.2892991,29.74629496,38.18653711,0.197005579,-38.18602893,-3.136433598,-12.85428993,36.22336324,30.71208731,0.158444651,-30.7116786,-3.136433598,-12.92232163,49.4100971,26.96297865,0.139102878,-26.96261983,-12.56191661,9.292144161,153.0621724,1.446496797,
30.04852595,196.2310692,1,38.45249455,-3.136433681,-9.513415895,38.45249455,30.04852595,0.155018833,-30.04812608,1.497329729,-0.055884577,-19.67063907,9.069475407,0,0,-3.136433598,-12.763503,30.25921688,25.48911187,0.131499152,-25.48877266,-3.136433598,-12.40234306,40.02335447,42.01170492,0.216739743,-42.01114583,-3.136433598,-12.42809672,45.01524278,64.79780995,0.334293995,-64.79694763,-15.33890417,11.58318256,196.2310692,1.484803965,
26.30227068,133.5829908,1,41.23130305,-3.136433681,-9.527751819,41.23130305,26.30227068,0.135692091,-26.30192066,1.998912628,0.010365974,-19.67240694,7.763778496,0,0,-3.136433598,-12.52385066,31.92555272,23.22830521,0.119835577,-23.22799609,-3.136433598,-12.64038895,38.04627675,76.10761097,0.392641624,-76.10659814,-3.136433598,-12.69403845,48.44527864,32.33032669,0.1667932,-32.32989644,-10.27700763,11.35650735,133.5829908,1.326516234,
35.97249813,124.6188265,1,35.05289991,-3.136433681,-9.495877324,35.05289991,35.97249813,0.185580308,-35.97201943,1.503792348,0.010365974,-19.64476507,5.097277264,0,0,-3.136433598,-12.30319349,30.54886238,50.58684173,0.260979151,-50.58616853,-3.136433598,-12.86518293,40.22536695,31.64891926,0.163277797,-31.64849808,-3.136433598,-12.90378834,47.70833849,47.75050224,0.246346384,-47.74986678,-15.02748837,10.414977,124.6188265,4.327086539,
32.82637551,186.19514,1,36.9751262,-3.136433681,-9.505794124,36.9751262,32.82637551,0.16934962,-32.82593867,2.917188578,0.010365974,-19.64701819,5.314627068,0,0,-3.136433598,-12.95720388,30.88190982,45.54777994,0.234982468,-45.54717379,-3.136433598,-12.2159354,40.81383241,58.87286288,0.303727001,-58.87207941,-3.136433598,-12.2607914,49.50837011,48.15896163,0.248453639,-48.15832074,-8.656966576,8.172918638,186.19514,3.75755736,
24.21507609,179.6489921,1,38.69396189,-3.136433681,-9.514661629,38.69396189,24.21507609,0.124924359,-24.21475385,0.0147578,-0.188366633,-19.4037096,11.65578112,0,0,-3.136433598,-12.5818775,32.60784522,61.25309361,0.316006689,-61.25227846,-3.136433598,-12.59678255,40.1589889,71.13160879,0.366970268,-71.13066218,-3.136433598,-12.63876927,48.29736945,51.6415077,0.266420206,-51.64082046,-14.41437299,5.587950168,179.6489921,1.00905312,
31.47820785,180.6882277,1,29.77960091,-3.136433681,-9.468672278,29.77960091,31.47820785,0.16239449,-31.47778895,2.285456299,0.010365974,-19.67370668,7.889159346,0,0,-3.136433598,-13.02835119,29.82323044,73.62812331,0.379849867,-73.62714347,-3.136433598,-12.12200547,37.45630622,73.18530438,0.37756535,-73.18433044,-3.136433598,-12.1699845,46.75618764,49.2003123,0.253826001,-49.19965754,-14.24548142,5.730842648,180.6882277,4.438129532,
31.36042147,139.1390037,0,38.3707291,-3.136433681,-9.512994065,38.3707291,31.36042147,0.161786836,-31.36000414,1.889660882,-0.188366633,-19.37803524,11.79046517,0,0,-3.136433598,-12.33671029,32.49028267,25.72145631,0.132697824,-25.72111401,-3.136433598,-12.83196234,38.34130073,67.3389066,0.347403595,-67.33801046,-3.136433598,-12.89357868,50.28453129,77.70521952,0.400883738,-77.70418543,-12.29524998,9.229894501,139.1390037,0.902236832,
35.58675676,129.9199879,1,50.85089923,-3.136433681,-9.577379492,50.85089923,35.58675676,0.183590288,-35.58628319,1.548610766,-0.188366633,-19.45155754,11.40477765,0,0,-3.136433598,-12.75105895,33.27607577,53.02742418,0.273570194,-53.0267185,-3.136433598,-12.43399682,40.73002837,25.6048669,0.132096335,-25.60452615,-3.136433598,-12.46894495,47.50410061,22.72109856,0.117218881,-22.72079619,-10.00580166,8.514317438,129.9199879,2.292938291,
30.07391593,112.0072383,1,50.29700269,-3.136433681,-9.57452193,50.29700269,30.07391593,0.155149819,-30.07351573,2.736924067,0.010365974,-19.65607426,6.188230374,0,0,-3.136433598,-12.19317795,31.82629291,55.23966327,0.284983207,-55.23892815,-3.136433598,-12.97971669,39.82401221,77.22471378,0.398404793,-77.22368608,-3.136433598,-13.02954629,49.48259399,44.07255029,0.227371711,-44.07196378,-12.35430005,5.654284746,112.0072383,1.351512809,
20.36281364,181.6936139,1,43.147818,-3.136433681,-9.537639155,43.147818,20.36281364,0.105050731,-20.36254266,2.636979123,0.010365974,-19.65966604,6.534714388,0,0,-3.136433598,-12.41172432,32.40220365,74.24703747,0.383042865,-74.2460494,-3.136433598,-12.77349956,41.6373481,26.81663183,0.13834787,-26.81627496,-3.136433598,-12.80535525,47.81200807,42.27077728,0.218076305,-42.27021474,-8.495444757,5.535365071,181.6936139,1.403067128,
36.82085402,184.4748355,1,42.69509088,-3.136433681,-9.535303527,42.69509088,36.82085402,0.189956933,-36.82036403,2.335956209,0.010365974,-19.64475614,5.096416442,0,0,-3.136433598,-12.5007855,33.8588507,51.06814277,0.263462198,-51.06746316,-3.136433598,-12.68125369,39.56319583,31.53162892,0.162672692,-31.53120931,-3.136433598,-12.7339428,49.77604325,34.97925459,0.180459104,-34.97878909,-14.61591082,10.7577714,184.4748355,2.366231618,
23.80184911,114.8861512,1,49.03696504,-3.136433681,-9.568021372,49.03696504,23.80184911,0.122792542,-23.80153237,1.776887212,0.010365974,-19.65485172,6.070295991,0,0,-3.136433598,-12.15545197,29.76053247,64.95772643,0.335119009,-64.95686198,-3.136433598,-12.99448524,37.43995265,74.02570067,0.381900981,-74.02471555,-3.136433598,-13.03158227,44.63055113,22.50840846,0.116121606,-22.50810892,-10.42586041,7.044230873,114.8861512,1.229808984,
25.77235827,198.6121486,1,51.00412323,-3.136433681,-9.578169977,51.00412323,25.77235827,0.1329583,-25.7720153,2.427650325,-0.188366633,-19.53474132,10.96840738,0,0,-3.136433598,-12.96326123,33.13126973,78.69855152,0.40600837,-78.6975042,-3.136433598,-12.22486562,41.46955857,60.61357637,0.312707399,-60.61276973,-3.136433598,-12.26346316,48.95100648,50.80621649,0.262110912,-50.80554037,-13.83454432,9.298896063,198.6121486,1.977040385,
23.36079133,109.4410125,1,38.01082108,-3.136433681,-9.511137293,38.01082108,23.36079133,0.120517147,-23.36048046,0.931626812,0.010365974,-19.66548598,7.096141207,0,0,-3.136433598,-12.56722432,32.41686377,50.34213558,0.259716704,-50.34146563,-3.136433598,-12.60121326,38.36856123,52.0728742,0.26864564,-52.07218122,-3.136433598,-12.65308972,48.42389079,65.33352505,0.337057766,-65.3326556,-10.8743496,9.149490628,109.4410125,2.70691602,
23.94359662,121.9241828,0,46.16705147,-3.136433681,-9.553215436,46.16705147,23.94359662,0.12352381,-23.94327799,2.66831249,0.010365974,-19.65230597,5.824718219,0,0,-3.136433598,-12.70082347,29.80680023,42.17688682,0.217591922,-42.17632554,-3.136433598,-12.44165594,35.94671609,29.27733527,0.151042718,-29.27694565,-3.136433598,-12.49012048,45.3407061,39.18548272,0.202159171,-39.18496124,-12.3275249,5.745686331,121.9241828,0.62692252,
45.4544686,135.0069642,0,46.99307599,-3.136433681,-9.557476911,46.99307599,45.4544686,0.234497316,-45.45386372,0.750688309,0.010365974,-19.64668481,5.282467089,0,0,-3.136433598,-12.54958903,31.47170805,23.1306325,0.11933168,-23.13032468,-3.136433598,-12.60555129,36.73631207,70.76634444,0.365085857,-70.76540269,-3.136433598,-12.6669254,48.63259352,52.90306257,0.272928609,-52.90235855,-13.26104584,9.434200153,135.0069642,0.858485836,
43.24505612,163.4109804,0,39.60962307,-3.136433681,-9.519385542,39.60962307,43.24505612,0.223099069,-43.24448063,2.218340554,-0.055884577,-19.63502856,9.706027307,0,0,-3.136433598,-12.70097214,33.42398382,20.28556494,0.104653885,-20.28529498,-3.136433598,-12.47499597,38.82077023,57.64199153,0.297376896,-57.64122444,-3.136433598,-12.53931309,51.2875008,56.71602028,0.292599781,-56.7152655,-11.59191714,9.589939376,163.4109804,0.833366856,
