Date,Open,High,Low,Close,Adj Close,Volume
2011/1/4,0.39625,0.398,0.3855,0.39425,0.361617,651384000
2011/1/5,0.4015,0.425,0.3975,0.4245,0.389363,1428216000
2011/1/6,0.4355,0.4835,0.43425,0.48325,0.44325,3493312000
2011/1/7,0.47775,0.49825,0.467,0.49675,0.455633,2579984000
2011/1/10,0.48775,0.51675,0.484,0.51575,0.47306,1750348000
2011/1/11,0.52275,0.52775,0.49675,0.50775,0.465722,2711088000
2011/1/12,0.508,0.58425,0.50625,0.58375,0.535431,3431896000
2011/1/13,0.5775,0.596,0.5595,0.58475,0.536348,2695192000
2011/1/14,0.57475,0.5995,0.57125,0.58975,0.540935,1595352000
2011/1/18,0.58175,0.58575,0.56175,0.576,0.528323,1813348000
2011/1/19,0.57625,0.59,0.559,0.56025,0.513876,1197896000
2011/1/20,0.55475,0.564,0.54475,0.56075,0.514335,1111408000
2011/1/21,0.56675,0.57475,0.5545,0.5555,0.509519,739244000
2011/1/24,0.581,0.62625,0.5745,0.61825,0.567075,2056900000
2011/1/25,0.6155,0.622,0.59525,0.59925,0.549648,1086856000
2011/1/26,0.6055,0.625,0.60125,0.6135,0.562719,1074660000
2011/1/27,0.62225,0.62375,0.6,0.61175,0.561113,657396000
2011/1/28,0.61325,0.6235,0.58,0.594,0.544833,1094796000
2011/1/31,0.595,0.60625,0.58525,0.598,0.548501,750160000
2011/2/1,0.60325,0.61625,0.59925,0.61175,0.561113,654104000
2011/2/2,0.60825,0.65425,0.60825,0.6395,0.586567,1606616000
2011/2/3,0.6405,0.6405,0.61375,0.6275,0.57556,1030776000
2011/2/4,0.63625,0.64675,0.63375,0.64175,0.58863,872900000
2011/2/7,0.633,0.63575,0.61275,0.615,0.564095,934236000
2011/2/8,0.61575,0.61975,0.594,0.59675,0.547355,1076584000
2011/2/9,0.599,0.605,0.5715,0.58225,0.534055,1277520000
2011/2/10,0.56925,0.58025,0.565,0.5705,0.523278,1042352000
2011/2/11,0.5685,0.60525,0.55925,0.58675,0.538183,1359276000
2011/2/14,0.59375,0.6125,0.5755,0.57775,0.529928,1287828000
2011/2/15,0.57875,0.58075,0.56125,0.56375,0.517087,886980000
2011/2/16,0.57125,0.59275,0.56925,0.5845,0.536119,1318364000
2011/2/17,0.568,0.65025,0.56525,0.642,0.58886,3470096000
2011/2/18,0.6385,0.64875,0.63075,0.64075,0.587713,1394412000
2011/2/22,0.61975,0.6215,0.57825,0.58025,0.532221,1396648000
2011/2/23,0.58025,0.58575,0.5445,0.55275,0.506997,1491604000
2011/2/24,0.5555,0.576,0.5515,0.56625,0.51938,1246120000
2011/2/25,0.5815,0.5875,0.5735,0.578,0.530157,775652000
2011/2/28,0.5875,0.58775,0.5535,0.5665,0.519609,903696000
2011/3/1,0.5675,0.57475,0.54125,0.54125,0.496449,988448000
2011/3/2,0.5405,0.55075,0.50625,0.51875,0.475812,1718140000
2011/3/3,0.53075,0.53375,0.506,0.52175,0.478563,1593704000
2011/3/4,0.52225,0.5275,0.51325,0.519,0.476041,959760000
2011/3/7,0.52275,0.5245,0.49875,0.51175,0.469391,1019140000
2011/3/8,0.51725,0.52,0.478,0.48875,0.448295,1947184000
2011/3/9,0.48725,0.492,0.47425,0.4785,0.438893,1318976000
2011/3/10,0.4675,0.471,0.4475,0.448,0.410918,1722736000
2011/3/11,0.45175,0.46375,0.4415,0.45125,0.413899,1486832000
2011/3/14,0.45475,0.46625,0.4475,0.455,0.417338,1003360000
2011/3/15,0.43275,0.449,0.42525,0.4415,0.404956,1256280000
2011/3/16,0.4375,0.45875,0.4325,0.43825,0.401975,1476520000
2011/3/17,0.45,0.45075,0.43,0.4465,0.409542,1238516000
2011/3/18,0.4535,0.455,0.44,0.4405,0.404038,886960000
2011/3/21,0.45,0.4545,0.4395,0.444,0.407249,751832000
2011/3/22,0.44275,0.447,0.43425,0.43625,0.40014,718332000
2011/3/23,0.4355,0.4465,0.426,0.44525,0.408395,782396000
2011/3/24,0.45475,0.48625,0.45375,0.48075,0.440957,1780592000
2011/3/25,0.485,0.48625,0.465,0.46575,0.427198,1196392000
2011/3/28,0.47675,0.491,0.4725,0.483,0.443021,1204284000
2011/3/29,0.483,0.48475,0.47275,0.47925,0.439581,715764000
2011/3/30,0.483,0.485,0.45525,0.46125,0.423071,1176320000
2011/3/31,0.462,0.467,0.453,0.4615,0.4233,655112000
2011/4/1,0.4675,0.468,0.44875,0.455,0.417338,850072000
2011/4/4,0.455,0.45625,0.4355,0.43875,0.402433,924328000
2011/4/5,0.44525,0.44875,0.4385,0.4395,0.403121,821076000
2011/4/6,0.44275,0.44325,0.43275,0.4365,0.40037,856984000
2011/4/7,0.4375,0.45525,0.43575,0.4525,0.415045,1021208000
2011/4/8,0.456,0.456,0.4375,0.43875,0.402433,746552000
2011/4/11,0.4405,0.44275,0.42825,0.433,0.397159,546208000
2011/4/12,0.42875,0.43725,0.42075,0.43425,0.398306,840756000
2011/4/13,0.43875,0.44675,0.43325,0.444,0.407249,749588000
2011/4/14,0.44,0.463,0.4375,0.46275,0.424447,1254704000
2011/4/15,0.45925,0.4735,0.457,0.46775,0.429033,969720000
2011/4/18,0.45675,0.45975,0.445,0.45225,0.414816,743584000
2011/4/19,0.4525,0.45425,0.43825,0.4505,0.413211,659860000
2011/4/20,0.467,0.47375,0.45675,0.46425,0.425823,650516000
2011/4/21,0.46925,0.47225,0.462,0.463,0.424676,421300000
2011/4/25,0.465,0.478,0.46475,0.47025,0.431326,619612000
2011/4/26,0.47425,0.48725,0.4695,0.4825,0.442562,676000000
2011/4/27,0.485,0.485,0.4725,0.4825,0.442562,450004000
2011/4/28,0.4825,0.4975,0.477,0.48775,0.447377,684000000
2011/4/29,0.491,0.511,0.49025,0.5,0.458613,836000000
2011/5/2,0.5105,0.51075,0.49075,0.49325,0.452422,613824000
2011/5/3,0.4875,0.489,0.46375,0.46975,0.430867,808000000
2011/5/4,0.47125,0.4765,0.4575,0.46625,0.427657,639356000
2011/5/5,0.4625,0.472,0.45625,0.4665,0.427886,544000000
2011/5/6,0.47625,0.4875,0.4725,0.483,0.443021,841080000
2011/5/9,0.4845,0.49625,0.48325,0.49375,0.452881,706328000
2011/5/10,0.49775,0.49825,0.4895,0.4945,0.453569,690976000
2011/5/11,0.497,0.502,0.49,0.49675,0.455633,616000000
2011/5/12,0.495,0.513,0.49375,0.5125,0.470079,1224000000
2011/5/13,0.48,0.48125,0.453,0.4565,0.418714,2025192000
2011/5/16,0.45525,0.45625,0.44225,0.4425,0.405873,728188000
2011/5/17,0.441,0.44125,0.428,0.44075,0.404268,1420364000
2011/5/18,0.4425,0.45475,0.441,0.451,0.413669,658844000
2011/5/19,0.4545,0.45475,0.43775,0.4445,0.407707,650884000
2011/5/20,0.4435,0.45325,0.4415,0.45225,0.414816,575820000
2011/5/23,0.44575,0.455,0.44,0.45175,0.414357,588000000
2011/5/24,0.454,0.47175,0.45275,0.4535,0.415962,720372000
2011/5/25,0.45125,0.462,0.44675,0.459,0.421007,545312000
2011/5/26,0.459,0.4745,0.45775,0.4705,0.431555,706436000
2011/5/27,0.4725,0.48825,0.472,0.4875,0.447148,658824000
2011/5/31,0.497,0.50125,0.485,0.501,0.459531,1200716000
2011/6/1,0.49875,0.4995,0.4775,0.4785,0.438893,762208000
2011/6/2,0.47925,0.48275,0.4705,0.47625,0.436829,607592000
2011/6/3,0.47075,0.475,0.45925,0.4615,0.4233,549300000
2011/6/6,0.46075,0.465,0.45125,0.45175,0.414357,435988000
2011/6/7,0.45525,0.45775,0.4495,0.4515,0.414128,433956000
2011/6/8,0.44925,0.452,0.43575,0.43925,0.402892,569288000
2011/6/9,0.439,0.44,0.4185,0.43425,0.398306,741632000
2011/6/10,0.435,0.43775,0.4245,0.428,0.392573,493548000
2011/6/13,0.428,0.4335,0.422,0.425,0.389821,574760000
2011/6/14,0.42875,0.438,0.42675,0.4285,0.393032,534576000
2011/6/15,0.42275,0.42525,0.4105,0.41925,0.384547,935916000
2011/6/16,0.4195,0.426,0.39875,0.40475,0.371248,1024908000
2011/6/17,0.4095,0.40975,0.38275,0.39525,0.362534,1467884000
2011/6/20,0.39175,0.4,0.3875,0.3905,0.358177,745960000
2011/6/21,0.392,0.402,0.38825,0.399,0.365973,704276000
2011/6/22,0.39625,0.4015,0.39275,0.3935,0.360929,651720000
2011/6/23,0.3885,0.408,0.385,0.40525,0.371706,744024000
2011/6/24,0.40325,0.40675,0.391,0.3935,0.360929,529052000
2011/6/27,0.3935,0.396,0.3715,0.38525,0.353362,1142152000
2011/6/28,0.38525,0.392,0.3825,0.3875,0.355426,692200000
2011/6/29,0.39,0.3975,0.3765,0.3935,0.360929,960544000
2011/6/30,0.3945,0.40275,0.3885,0.3985,0.365515,652300000
2011/7/1,0.3985,0.40525,0.3905,0.40375,0.37033,540804000
2011/7/5,0.40325,0.407,0.3935,0.397,0.364139,535296000
2011/7/6,0.39675,0.3975,0.387,0.39175,0.359324,529580000
2011/7/7,0.39375,0.39575,0.38625,0.39325,0.360699,986136000
2011/7/8,0.38775,0.3905,0.3825,0.38575,0.35382,619516000
2011/7/11,0.3785,0.38,0.37125,0.37225,0.341438,714388000
2011/7/12,0.3705,0.374,0.361,0.36725,0.336852,867604000
2011/7/13,0.37225,0.37475,0.363,0.3665,0.336164,634368000
2011/7/14,0.368,0.37025,0.35025,0.352,0.322864,1088996000
2011/7/15,0.354,0.35625,0.34525,0.3525,0.323322,827736000
2011/7/18,0.34975,0.35175,0.3405,0.345,0.316443,818200000
2011/7/19,0.346,0.35625,0.346,0.3555,0.326074,602224000
2011/7/20,0.35675,0.35875,0.35,0.351,0.321947,662956000
2011/7/21,0.3515,0.37,0.34625,0.3675,0.337081,1143420000
2011/7/22,0.37075,0.37625,0.366,0.375,0.34396,737192000
2011/7/25,0.36925,0.37075,0.36375,0.369,0.338457,566920000
2011/7/26,0.3585,0.3675,0.35475,0.36,0.330202,698276000
2011/7/27,0.355,0.35675,0.3455,0.3465,0.317819,652212000
2011/7/28,0.34525,0.353,0.33975,0.34575,0.317131,648176000
2011/7/29,0.34225,0.349,0.3405,0.34575,0.317131,677656000
2011/8/1,0.35375,0.36525,0.35075,0.36425,0.3341,1019620000
2011/8/2,0.36175,0.3845,0.3605,0.3605,0.33066,1356432000
2011/8/3,0.36125,0.3715,0.35775,0.37025,0.339603,765236000
2011/8/4,0.3635,0.3635,0.335,0.335,0.307271,979732000
2011/8/5,0.34275,0.347,0.315,0.32375,0.296952,1270588000
2011/8/8,0.308,0.319,0.29625,0.29825,0.273563,1084180000
2011/8/9,0.304,0.32375,0.3,0.32325,0.296494,1329832000
2011/8/10,0.31375,0.32275,0.30675,0.3085,0.282964,1140052000
2011/8/11,0.3085,0.33975,0.3085,0.33525,0.3075,1078792000
2011/8/12,0.371,0.3715,0.31675,0.322,0.295347,3195784000
2011/8/15,0.32525,0.335,0.3235,0.33425,0.306583,864152000
2011/8/16,0.3305,0.335,0.31875,0.32475,0.297869,716868000
2011/8/17,0.32575,0.33125,0.316,0.32025,0.293742,553328000
2011/8/18,0.30575,0.30875,0.295,0.2985,0.273792,802564000
2011/8/19,0.2935,0.30975,0.29125,0.29325,0.268977,761332000
2011/8/22,0.3015,0.305,0.29525,0.2985,0.273792,611876000
2011/8/23,0.30575,0.331,0.30525,0.33075,0.303373,938312000
2011/8/24,0.33,0.331,0.3175,0.326,0.299016,687500000
2011/8/25,0.3195,0.32525,0.3115,0.312,0.286175,690968000
2011/8/26,0.31075,0.3285,0.30525,0.32525,0.298328,732660000
2011/8/29,0.3345,0.33525,0.32675,0.334,0.306354,601528000
2011/8/30,0.33175,0.34475,0.3295,0.342,0.313692,684760000
2011/8/31,0.3445,0.348,0.33,0.33275,0.305207,705808000
2011/9/1,0.33725,0.3445,0.33175,0.332,0.304519,762312000
2011/9/2,0.3245,0.329,0.3205,0.323,0.296264,471356000
2011/9/6,0.3125,0.33025,0.3095,0.3295,0.302226,696248000
2011/9/7,0.35625,0.366,0.3465,0.35625,0.326762,1606620000
2011/9/8,0.35275,0.36125,0.34875,0.3545,0.325157,880164000
2011/9/9,0.3515,0.361,0.344,0.347,0.318278,869828000
2011/9/12,0.34225,0.35825,0.34225,0.35525,0.325845,916480000
2011/9/13,0.35825,0.365,0.35275,0.36325,0.333183,853836000
2011/9/14,0.37275,0.38675,0.3725,0.382,0.350381,1547192000
2011/9/15,0.3905,0.3925,0.384,0.3875,0.355426,752908000
2011/9/16,0.38825,0.4025,0.3845,0.3865,0.354508,1391588000
2011/9/19,0.38,0.38275,0.36875,0.3785,0.34717,968204000
2011/9/20,0.38325,0.38475,0.367,0.36875,0.338227,792436000
2011/9/21,0.37075,0.37725,0.3615,0.36175,0.331807,715252000
2011/9/22,0.3475,0.348,0.33125,0.33775,0.309793,1314632000
2011/9/23,0.33575,0.3545,0.33375,0.34475,0.316214,1011440000
2011/9/26,0.349,0.35,0.33,0.3455,0.316902,972124000
2011/9/27,0.35425,0.35725,0.34325,0.346,0.31736,781388000
2011/9/28,0.34675,0.3555,0.33,0.3355,0.30773,1236532000
2011/9/29,0.3415,0.34725,0.31875,0.32725,0.300163,866416000
2011/9/30,0.322,0.32375,0.31225,0.31275,0.286863,677784000
2011/10/3,0.30875,0.3185,0.29525,0.29525,0.270811,949896000
2011/10/4,0.288,0.3225,0.28675,0.3225,0.295806,1361548000
2011/10/5,0.32175,0.337,0.31525,0.334,0.306354,856708000
2011/10/6,0.33575,0.34825,0.33525,0.34725,0.318507,773192000
2011/10/7,0.34875,0.359,0.3415,0.35375,0.324469,806976000
2011/10/10,0.35975,0.3695,0.359,0.3695,0.338915,534376000
2011/10/11,0.3665,0.3725,0.36425,0.3655,0.335246,816080000
2011/10/12,0.3725,0.37275,0.365,0.36525,0.335017,612064000
2011/10/13,0.3635,0.38725,0.3625,0.3865,0.354508,854832000
2011/10/14,0.39325,0.39725,0.3835,0.393,0.36047,702452000
2011/10/17,0.3885,0.3885,0.3715,0.3735,0.342584,611780000
2011/10/18,0.3715,0.388,0.36925,0.387,0.354967,590916000
2011/10/19,0.3875,0.39425,0.37825,0.37925,0.347858,557568000
2011/10/20,0.369,0.3705,0.346,0.36025,0.330431,990308000
2011/10/21,0.36475,0.37075,0.356,0.362,0.332036,628428000
2011/10/24,0.3635,0.38125,0.36275,0.3755,0.344419,535256000
2011/10/25,0.37025,0.37325,0.3605,0.36125,0.331348,577996000
2011/10/26,0.36825,0.37025,0.355,0.3655,0.335246,503116000
2011/10/27,0.379,0.385,0.3705,0.38125,0.349693,577732000
2011/10/28,0.378,0.3935,0.377,0.39,0.357718,490156000
2011/10/31,0.3775,0.37975,0.37,0.37,0.339374,519984000
2011/11/1,0.3565,0.3575,0.348,0.3515,0.322405,790824000
2011/11/2,0.355,0.35675,0.33825,0.3455,0.316902,961608000
2011/11/3,0.34925,0.367,0.34,0.36625,0.335934,749372000
2011/11/4,0.363,0.37175,0.35725,0.3705,0.339833,654840000
2011/11/7,0.36775,0.374,0.36,0.3685,0.337998,613536000
2011/11/8,0.37325,0.37925,0.36725,0.377,0.345795,549728000
2011/11/9,0.36825,0.373,0.3565,0.358,0.328367,532244000
2011/11/10,0.36675,0.3705,0.35275,0.36175,0.331807,990484000
2011/11/11,0.372,0.3775,0.35175,0.3745,0.343501,1751560000
2011/11/14,0.3745,0.37825,0.36625,0.36725,0.336852,500292000
2011/11/15,0.36375,0.37475,0.36275,0.372,0.341208,505660000
2011/11/16,0.365,0.37475,0.36325,0.3645,0.334329,512420000
2011/11/17,0.36375,0.36475,0.345,0.3515,0.322405,657504000
2011/11/18,0.3535,0.3535,0.3445,0.34825,0.319424,501352000
2011/11/21,0.34275,0.36925,0.3375,0.36575,0.335476,1330788000
2011/11/22,0.36975,0.379,0.36775,0.377,0.345795,1287480000
2011/11/23,0.373,0.37575,0.36075,0.361,0.331119,825340000
2011/11/25,0.35625,0.3645,0.35,0.351,0.321947,406620000
2011/11/28,0.3625,0.37625,0.3625,0.37075,0.340062,690616000
2011/11/29,0.37025,0.3775,0.36675,0.37275,0.341896,623440000
2011/11/30,0.384,0.39175,0.38075,0.39075,0.358406,730324000
2011/12/1,0.3875,0.3965,0.38575,0.3955,0.362763,529760000
2011/12/2,0.39975,0.40125,0.38925,0.393,0.36047,546464000
2011/12/5,0.3995,0.4,0.38375,0.387,0.354967,644696000
2011/12/6,0.38925,0.39,0.3775,0.3815,0.349922,573832000
2011/12/7,0.379,0.382,0.37125,0.37925,0.347858,510016000
2011/12/8,0.3755,0.38175,0.366,0.36725,0.336852,491488000
2011/12/9,0.3645,0.3755,0.3595,0.3725,0.341667,555840000
2011/12/12,0.3645,0.366,0.3565,0.36325,0.333183,573208000
2011/12/13,0.368,0.3725,0.351,0.35325,0.32401,516596000
2011/12/14,0.35025,0.35225,0.33575,0.3395,0.311398,636020000
2011/12/15,0.34525,0.3475,0.33575,0.3365,0.308647,435148000
2011/12/16,0.33925,0.34575,0.33625,0.33775,0.309793,619116000
2011/12/19,0.33925,0.34325,0.32775,0.329,0.301768,463276000
2011/12/20,0.3365,0.34875,0.3365,0.3475,0.318736,445208000
2011/12/21,0.3455,0.34925,0.33625,0.343,0.314609,548424000
2011/12/22,0.344,0.35875,0.344,0.35775,0.328138,576560000
2011/12/23,0.3595,0.36,0.35125,0.35425,0.324928,248948000
2011/12/27,0.35275,0.357,0.3505,0.3515,0.322405,195712000
2011/12/28,0.3515,0.35225,0.3425,0.34275,0.31438,233960000
2011/12/29,0.34625,0.35,0.34125,0.34925,0.320341,211112000
2011/12/30,0.348,0.35175,0.346,0.3465,0.317819,186956000
2012/1/3,0.3575,0.36,0.35025,0.351,0.321947,468044000
2012/1/4,0.35125,0.3565,0.348,0.355,0.325615,347372000
2012/1/5,0.35325,0.3695,0.35175,0.36775,0.33731,563548000
2012/1/6,0.3675,0.36775,0.35925,0.3635,0.333412,533252000
2012/1/9,0.36375,0.3705,0.361,0.3635,0.333412,508244000
2012/1/10,0.369,0.36925,0.3595,0.362,0.332036,546328000
2012/1/11,0.35875,0.362,0.35325,0.35475,0.325386,484272000
2012/1/12,0.3555,0.35575,0.34475,0.3525,0.323322,652364000
2012/1/13,0.35,0.35075,0.3415,0.34325,0.314838,504300000
2012/1/17,0.3485,0.3485,0.3375,0.338,0.310023,627176000
2012/1/18,0.3445,0.35225,0.34275,0.3495,0.320571,632676000
2012/1/19,0.3525,0.35925,0.34875,0.35875,0.329055,608312000
2012/1/20,0.35825,0.3625,0.35425,0.3555,0.326074,546272000
2012/1/23,0.35575,0.3655,0.35125,0.36525,0.335017,562792000
2012/1/24,0.36275,0.375,0.3625,0.3735,0.342584,730920000
2012/1/25,0.3635,0.37225,0.353,0.37125,0.34052,1274152000
2012/1/26,0.37675,0.381,0.36575,0.36775,0.33731,799672000
2012/1/27,0.3655,0.37475,0.3625,0.37275,0.341896,449996000
2012/1/30,0.36625,0.37175,0.36075,0.37,0.339374,399076000
2012/1/31,0.371,0.37125,0.36275,0.36925,0.338686,357900000
2012/2/1,0.3735,0.3775,0.36825,0.37325,0.342355,428020000
2012/2/2,0.37525,0.38875,0.3715,0.38725,0.355196,696236000
2012/2/3,0.393,0.39875,0.39225,0.3955,0.362763,495232000
2012/2/6,0.3935,0.394,0.389,0.3925,0.360012,278868000
2012/2/7,0.393,0.39575,0.3865,0.3935,0.360929,410296000
2012/2/8,0.3935,0.4155,0.3915,0.40775,0.373999,847612000
2012/2/9,0.41275,0.415,0.40675,0.4075,0.37377,561944000
2012/2/10,0.4035,0.405,0.39525,0.3975,0.364598,440268000
2012/2/13,0.4075,0.409,0.3955,0.40375,0.37033,610668000
2012/2/14,0.40375,0.4095,0.40025,0.406,0.372394,453756000
2012/2/15,0.40975,0.4225,0.40325,0.40425,0.370789,1110856000
2012/2/16,0.3765,0.4145,0.375,0.41125,0.37721,1888588000
2012/2/17,0.4115,0.41425,0.3925,0.39625,0.363451,1020360000
2012/2/21,0.396,0.408,0.39525,0.39825,0.365286,518176000
2012/2/22,0.39625,0.406,0.395,0.3955,0.362763,492432000
2012/2/23,0.39625,0.4,0.39,0.39775,0.364827,323968000
2012/2/24,0.399,0.3995,0.393,0.39475,0.362075,366668000
2012/2/27,0.38975,0.3915,0.38125,0.38675,0.354738,745268000
2012/2/28,0.38675,0.39125,0.37925,0.38325,0.351527,699884000
2012/2/29,0.3845,0.391,0.3785,0.37875,0.3474,689196000
2012/3/1,0.38025,0.38575,0.37875,0.38125,0.349693,449944000
2012/3/2,0.38,0.39,0.38,0.3845,0.352674,684076000
2012/3/5,0.38175,0.3825,0.36875,0.3715,0.34075,514848000
2012/3/6,0.36725,0.37025,0.3615,0.368,0.337539,471400000
2012/3/7,0.37,0.37175,0.365,0.37025,0.339603,441984000
2012/3/8,0.37125,0.37525,0.36925,0.3715,0.34075,430852000
2012/3/9,0.3725,0.37525,0.3685,0.3705,0.339833,367836000
2012/3/12,0.372,0.3745,0.36375,0.36475,0.334558,299948000
2012/3/13,0.36625,0.37175,0.3645,0.36975,0.339145,553288000
2012/3/14,0.36975,0.3705,0.358,0.35925,0.329514,735708000
2012/3/15,0.36025,0.3665,0.359,0.3645,0.334329,382380000
2012/3/16,0.36475,0.3665,0.36275,0.365,0.334788,428340000
2012/3/19,0.367,0.36875,0.36425,0.366,0.335705,405400000
2012/3/20,0.364,0.364,0.35675,0.36,0.330202,449616000
2012/3/21,0.36,0.36475,0.356,0.3615,0.331578,467840000
2012/3/22,0.35875,0.364,0.35775,0.361,0.331119,425372000
2012/3/23,0.36,0.36475,0.3575,0.36375,0.333641,315456000
2012/3/26,0.36725,0.36975,0.36375,0.368,0.337539,288600000
2012/3/27,0.3695,0.375,0.36875,0.3705,0.339833,419968000
2012/3/28,0.37525,0.384,0.3725,0.379,0.347629,892448000
2012/3/29,0.3785,0.38375,0.37375,0.38075,0.349234,372700000
2012/3/30,0.384,0.38725,0.3785,0.385,0.353132,527240000
2012/4/2,0.384,0.38725,0.37775,0.38325,0.351527,407776000
2012/4/3,0.386,0.3865,0.375,0.377,0.345795,430476000
2012/4/4,0.37125,0.376,0.364,0.36625,0.335934,495896000
2012/4/5,0.36675,0.37125,0.3645,0.36575,0.335476,369424000
2012/4/9,0.36,0.36225,0.354,0.361,0.331119,365504000
2012/4/10,0.3595,0.3645,0.35225,0.354,0.324698,470360000
2012/4/11,0.35875,0.36625,0.3575,0.3585,0.328826,372960000
2012/4/12,0.359,0.369,0.3575,0.367,0.336622,384868000
2012/4/13,0.36375,0.36575,0.35375,0.354,0.324698,311324000
2012/4/16,0.3565,0.3575,0.344,0.34975,0.3208,463468000
2012/4/17,0.35075,0.355,0.34925,0.3505,0.321488,460696000
2012/4/18,0.34825,0.35,0.3425,0.34675,0.318048,400764000
2012/4/19,0.34225,0.35525,0.33975,0.3415,0.313233,667188000
2012/4/20,0.3435,0.3445,0.334,0.33475,0.307042,509592000
2012/4/23,0.329,0.33225,0.32275,0.33075,0.303373,706244000
2012/4/24,0.33175,0.3345,0.31875,0.3205,0.293971,730440000
2012/4/25,0.32525,0.3295,0.31925,0.327,0.299933,727112000
2012/4/26,0.32675,0.33,0.3245,0.32725,0.300163,539208000
2012/4/27,0.32675,0.32875,0.321,0.3245,0.29764,475356000
2012/4/30,0.32275,0.32675,0.3205,0.325,0.298099,262268000
2012/5/1,0.32325,0.33425,0.32325,0.33075,0.303373,408680000
2012/5/2,0.3295,0.33075,0.3195,0.32125,0.294659,684008000
2012/5/3,0.322,0.324,0.31375,0.31575,0.289614,419536000
2012/5/4,0.31375,0.3155,0.3065,0.3065,0.28113,545092000
2012/5/7,0.312,0.31725,0.30925,0.31175,0.285945,604440000
2012/5/8,0.309,0.3135,0.3035,0.3115,0.285716,462312000
2012/5/9,0.306,0.31525,0.303,0.31275,0.286863,520608000
2012/5/10,0.31575,0.31625,0.3055,0.3105,0.284799,597092000
2012/5/11,0.33625,0.342,0.329,0.33025,0.302914,1435140000
2012/5/14,0.3275,0.33325,0.32075,0.32825,0.30108,437472000
2012/5/15,0.32825,0.3355,0.3235,0.325,0.298099,599940000
2012/5/16,0.3255,0.32925,0.3175,0.3185,0.292137,470484000
2012/5/17,0.31975,0.32275,0.31625,0.31625,0.290073,335364000
2012/5/18,0.317,0.3185,0.3005,0.302,0.277003,567288000
2012/5/21,0.3025,0.30875,0.3005,0.30725,0.281818,416260000
2012/5/22,0.307,0.3075,0.299,0.3035,0.278378,410140000
2012/5/23,0.30025,0.3115,0.29575,0.311,0.285258,496000000
2012/5/24,0.31275,0.31325,0.3005,0.30275,0.27769,520420000
2012/5/25,0.3025,0.3125,0.3025,0.31,0.28434,391752000
2012/5/29,0.315,0.32,0.31375,0.318,0.291678,310000000
2012/5/30,0.3145,0.31675,0.30875,0.31425,0.288239,379792000
2012/5/31,0.31425,0.3155,0.30675,0.31075,0.285028,358192000
2012/6/1,0.30425,0.30725,0.299,0.2995,0.274709,440984000
2012/6/4,0.301,0.30275,0.29075,0.29325,0.268977,432856000
2012/6/5,0.29175,0.3025,0.29175,0.30175,0.276773,365224000
2012/6/6,0.304,0.3105,0.30175,0.30975,0.284111,368968000
2012/6/7,0.31425,0.316,0.297,0.29725,0.272646,526780000
2012/6/8,0.29825,0.304,0.29775,0.303,0.27792,370308000
2012/6/11,0.31275,0.31825,0.30575,0.3065,0.28113,839080000
2012/6/12,0.31,0.31575,0.3095,0.31275,0.286863,496128000
2012/6/13,0.3125,0.31325,0.303,0.3045,0.279296,494276000
2012/6/14,0.304,0.3065,0.29775,0.30075,0.275856,589884000
2012/6/15,0.303,0.3075,0.30025,0.30725,0.281818,385288000
2012/6/18,0.305,0.3125,0.3025,0.31,0.28434,304424000
2012/6/19,0.32275,0.33575,0.32125,0.331,0.303602,960476000
2012/6/20,0.33425,0.3425,0.33225,0.33625,0.308418,972720000
2012/6/21,0.336,0.336,0.32025,0.321,0.29443,516376000
2012/6/22,0.325,0.32875,0.3205,0.325,0.298099,865360000
2012/6/25,0.32525,0.32625,0.3135,0.31475,0.288697,494616000
2012/6/26,0.3165,0.3205,0.312,0.31825,0.291907,437152000
2012/6/27,0.3185,0.33075,0.3185,0.3285,0.301309,506064000
2012/6/28,0.3255,0.333,0.32275,0.331,0.303602,545896000
2012/6/29,0.33875,0.34625,0.3385,0.3455,0.316902,616508000
2012/7/2,0.34725,0.3475,0.3335,0.33625,0.308418,581684000
2012/7/3,0.33625,0.34575,0.336,0.345,0.316443,219284000
2012/7/5,0.34275,0.34425,0.33625,0.3415,0.313233,280076000
2012/7/6,0.339,0.34,0.33125,0.335,0.307271,382760000
2012/7/9,0.333,0.3345,0.32775,0.3305,0.303144,306336000
2012/7/10,0.327,0.33675,0.318,0.3205,0.293971,512028000
2012/7/11,0.3215,0.3255,0.31375,0.31525,0.289156,485216000
2012/7/12,0.31175,0.31225,0.30725,0.31,0.28434,472160000
2012/7/13,0.31025,0.3155,0.30825,0.314,0.288009,324260000
2012/7/16,0.312,0.3175,0.309,0.315,0.288926,334460000
2012/7/17,0.316,0.31775,0.304,0.30925,0.283652,447476000
2012/7/18,0.3085,0.331,0.307,0.3265,0.299475,616008000
2012/7/19,0.32875,0.334,0.3265,0.32975,0.302455,403036000
2012/7/20,0.32775,0.33,0.31675,0.32025,0.293742,451000000
2012/7/23,0.31175,0.32675,0.30825,0.3245,0.29764,451584000
2012/7/24,0.325,0.327,0.31725,0.321,0.29443,351164000
2012/7/25,0.32,0.3305,0.3185,0.32725,0.300163,415044000
2012/7/26,0.33325,0.337,0.32625,0.32875,0.301538,338440000
2012/7/27,0.33,0.338,0.3275,0.337,0.309105,376516000
2012/7/30,0.337,0.34125,0.3305,0.33325,0.305666,363552000
2012/7/31,0.33325,0.34325,0.33275,0.3385,0.310481,387788000
